application_id,applicant_id,product_code,decision_date,decision_status,approved_amount,approved_term_length,doc_id,policy_doc_id,rule_id_triggered,active_flag
LA-46869,AP-10605,MNT-01,7/25/2026 2:46,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-68650,AP-10606,MNT-01,6/10/2026 20:30,Approved,28,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-55922,AP-10607,MNT-01,3/13/2026 18:50,Approved,41,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-75851,AP-10608,MNT-04,2/28/2026 4:35,Approved,28,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-58348,AP-10609,MNT-03,8/31/2026 14:50,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-81171,AP-10610,REV-02,4/19/2026 20:37,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-13670,AP-10611,REV-02,8/28/2026 21:41,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-48249,AP-10612,MNT-01,4/1/2026 11:22,Approved,16,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-75145,AP-10613,MNT-03,2/12/2026 12:33,Approved,29,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-65309,AP-10614,MNT-01,2/16/2026 8:31,Approved,43,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-12799,AP-10615,MNT-06,6/12/2026 11:06,Approved,45,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-08731,AP-10616,MNT-01,7/4/2026 13:01,Approved,15,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-85757,AP-10617,MNT-03,5/18/2026 19:17,Approved,34,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-79786,AP-10618,MNT-03,7/28/2026 9:43,Approved,49,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-23103,AP-10619,MNT-01,7/23/2026 9:01,Approved,29,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-81179,AP-10620,REV-02,6/25/2026 17:25,Approved,17,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-53822,AP-10621,MNT-01,5/4/2026 5:17,Approved,34,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-61279,AP-10622,MNT-01,4/7/2026 7:27,Approved,43,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-45589,AP-10623,MNT-06,6/6/2026 21:16,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-61190,AP-10624,MNT-04,3/8/2026 11:33,Approved,16,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-20055,AP-10625,MNT-01,6/25/2026 16:28,Approved,28,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-56516,AP-10626,MNT-01,2/26/2026 14:48,Approved,14,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-56407,AP-10627,MNT-01,8/31/2026 14:48,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-66415,AP-10628,MNT-03,3/3/2026 20:30,Approved,41,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-86164,AP-10629,MNT-01,7/28/2026 11:08,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-10873,AP-10630,MNT-01,8/30/2026 5:37,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-46721,AP-10631,MNT-01,4/3/2026 19:20,Approved,13,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-12696,AP-10632,REV-02,8/11/2026 15:34,Approved,23,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-07949,AP-10633,REV-02,6/16/2026 6:44,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-50358,AP-10634,MNT-10,5/11/2026 15:02,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-89057,AP-10635,MNT-01,2/10/2026 14:40,Approved,41,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-55475,AP-10636,MNT-03,3/14/2026 15:28,Approved,43,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-60716,AP-10637,MNT-01,8/30/2026 2:58,Approved,36,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-30404,AP-10638,MNT-04,5/4/2026 0:06,Approved,15,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-93455,AP-10639,MNT-03,3/20/2026 1:29,Approved,21,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-73793,AP-10640,MNT-01,3/9/2026 21:21,Approved,23,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-10857,AP-10641,REV-02,8/10/2026 16:26,Approved,11,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-93084,AP-10642,REV-02,3/18/2026 3:11,Approved,20,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-74616,AP-10643,MNT-01,5/3/2026 1:11,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-79040,AP-10644,MNT-01,5/14/2026 19:04,Approved,14,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-42124,AP-10645,MNT-03,7/21/2026 18:05,Approved,24,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-88273,AP-10646,MNT-03,3/29/2026 23:51,Approved,32,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-55558,AP-10647,MNT-01,7/14/2026 16:36,Approved,15,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-06650,AP-10648,MNT-01,8/18/2026 4:22,Approved,45,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-45605,AP-10649,MNT-01,4/5/2026 20:44,Approved,11,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-13266,AP-10650,MNT-01,4/1/2026 11:30,Approved,14,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-62586,AP-10651,MNT-01,6/10/2026 10:26,Approved,11,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-22447,AP-10652,MNT-01,4/4/2026 23:13,Approved,26,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-95572,AP-10653,MNT-01,6/1/2026 11:32,Approved,18,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-89500,AP-10654,MNT-01,4/17/2026 7:23,Approved,37,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-38702,AP-10655,MNT-01,4/7/2026 4:50,Approved,11,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-89343,AP-10656,MNT-03,3/6/2026 8:57,Approved,38,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-96514,AP-10657,MNT-01,2/18/2026 23:38,Approved,20,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-19512,AP-10658,MNT-05,8/18/2026 14:13,Approved,11,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-65814,AP-10659,MNT-03,2/18/2026 16:11,Approved,11,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-95928,AP-10660,MNT-01,6/18/2026 0:18,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-17998,AP-10661,MNT-06,3/14/2026 13:33,Approved,44,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-88212,AP-10662,MNT-03,8/30/2026 5:26,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-85183,AP-10663,MNT-01,5/20/2026 22:19,Approved,30,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-31033,AP-10664,MNT-01,9/1/2026 15:05,Approved,33,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-00045,AP-10665,REV-02,8/27/2026 2:02,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-46108,AP-10666,MNT-06,5/17/2026 15:14,Approved,11,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-27760,AP-10667,REV-02,2/19/2026 7:43,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-86808,AP-10668,MNT-10,3/17/2026 20:23,Approved,26,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-88584,AP-10669,MNT-01,8/3/2026 0:20,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-34238,AP-10670,MNT-01,4/16/2026 4:18,Approved,33,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-45467,AP-10671,MNT-01,7/6/2026 15:19,Approved,31,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-77396,AP-10672,REV-02,5/15/2026 13:30,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-82376,AP-10673,MNT-03,5/26/2026 15:26,Approved,48,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-90998,AP-10674,MNT-01,4/5/2026 9:38,Approved,10,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-93274,AP-10675,MNT-01,3/24/2026 18:29,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-08590,AP-10676,MNT-03,8/29/2026 10:57,Approved,42,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-58421,AP-10677,MNT-01,2/7/2026 2:43,Approved,42,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-97385,AP-10678,REV-02,4/18/2026 0:29,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-57275,AP-10679,REV-02,8/12/2026 22:59,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-28612,AP-10680,MNT-01,4/21/2026 20:57,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-51537,AP-10681,MNT-01,2/8/2026 11:13,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-52905,AP-10682,MNT-03,2/11/2026 7:15,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-62346,AP-10683,REV-02,6/11/2026 2:03,Approved,37,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-62579,AP-10684,MNT-01,9/3/2026 11:34,Approved,39,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-11335,AP-10685,REV-02,9/7/2026 8:57,Approved,35,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-11117,AP-10686,REV-02,5/19/2026 6:31,Approved,45,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-36868,AP-10687,MNT-01,8/2/2026 1:18,Approved,12,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-78314,AP-10688,REV-02,6/23/2026 19:06,Approved,18,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-92152,AP-10689,MNT-01,5/3/2026 10:36,Approved,25,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-41953,AP-10690,MNT-03,4/25/2026 1:26,Approved,16,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-83614,AP-10691,REV-02,7/26/2026 6:18,Approved,23,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-50969,AP-10692,REV-02,5/27/2026 18:37,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-85797,AP-10693,MNT-05,6/17/2026 16:48,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-61547,AP-10694,MNT-01,8/9/2026 21:55,Approved,31,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-81669,AP-10695,REV-02,8/12/2026 0:25,Approved,29,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-51166,AP-10696,MNT-01,6/14/2026 22:28,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-19083,AP-10697,MNT-01,9/7/2026 9:27,Approved,32,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-91555,AP-10698,MNT-01,3/17/2026 20:04,Approved,28,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-53545,AP-10699,MNT-03,7/4/2026 7:32,Approved,27,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-13684,AP-10700,MNT-01,5/6/2026 1:18,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-58103,AP-10701,MNT-01,4/28/2026 4:49,Approved,32,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-88145,AP-10702,MNT-03,4/17/2026 15:17,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-55559,AP-10703,MNT-01,2/7/2026 0:23,Approved,32,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-95581,AP-10704,MNT-01,6/18/2026 9:38,Approved,50,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-87050,AP-10705,MNT-03,6/7/2026 3:01,Approved,36,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-16249,AP-10706,MNT-10,8/16/2026 19:21,Approved,27,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-18765,AP-10707,MNT-03,7/12/2026 22:12,Approved,48,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-73625,AP-10708,MNT-01,4/2/2026 11:16,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-92450,AP-10709,REV-02,4/2/2026 23:45,Approved,26,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-50414,AP-10710,MNT-03,6/13/2026 20:16,Approved,17,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-33149,AP-10711,MNT-01,8/25/2026 20:11,Approved,38,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-26101,AP-10712,MNT-06,6/29/2026 21:59,Approved,27,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-13178,AP-10713,MNT-01,4/11/2026 13:38,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-96236,AP-10714,MNT-01,2/14/2026 12:18,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-08472,AP-10715,MNT-04,8/29/2026 13:29,Approved,45,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-13178,AP-10716,MNT-05,8/21/2026 1:58,Approved,24,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-63824,AP-10717,MNT-03,6/17/2026 21:16,Approved,20,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-29024,AP-10718,MNT-01,4/20/2026 16:48,Approved,35,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-69500,AP-10719,MNT-01,8/31/2026 0:07,Approved,43,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-27158,AP-10720,REV-02,2/9/2026 15:41,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-57748,AP-10721,MNT-01,6/4/2026 2:14,Approved,30,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-66574,AP-10722,MNT-01,8/14/2026 20:02,Approved,22,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-52457,AP-10723,MNT-03,5/6/2026 19:27,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-28927,AP-10724,MNT-03,2/28/2026 11:17,Approved,15,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-30070,AP-10725,REV-02,3/9/2026 1:57,Approved,41,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-28160,AP-10726,MNT-01,8/3/2026 16:43,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-14598,AP-10727,MNT-01,3/31/2026 9:21,Approved,16,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-28514,AP-10728,MNT-01,3/24/2026 22:13,Approved,24,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-01872,AP-10729,MNT-01,2/21/2026 2:42,Approved,35,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-72816,AP-10730,MNT-01,8/10/2026 3:50,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-76553,AP-10731,MNT-03,7/8/2026 0:32,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-18049,AP-10732,MNT-01,5/25/2026 3:07,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-97834,AP-10733,MNT-01,7/27/2026 15:50,Approved,11,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-17551,AP-10734,MNT-01,2/5/2026 2:10,Approved,19,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-93842,AP-10735,MNT-01,9/6/2026 6:48,Approved,44,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-47292,AP-10736,REV-02,6/23/2026 5:30,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-39145,AP-10737,MNT-03,4/11/2026 13:29,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-00327,AP-10738,REV-02,3/17/2026 21:42,Approved,10,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-65434,AP-10739,MNT-01,4/28/2026 0:55,Approved,20,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-57854,AP-10740,REV-02,7/8/2026 5:13,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-29040,AP-10741,MNT-01,5/16/2026 2:18,Approved,41,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-24751,AP-10742,MNT-01,5/22/2026 13:06,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-21870,AP-10743,MNT-01,5/22/2026 10:50,Approved,26,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-93965,AP-10744,MNT-01,4/18/2026 15:19,Approved,21,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-67382,AP-10745,MNT-01,4/2/2026 5:47,Approved,20,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-02518,AP-10746,REV-02,2/14/2026 22:16,Approved,42,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-43465,AP-10747,REV-02,2/10/2026 12:03,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-79325,AP-10748,MNT-01,4/9/2026 18:18,Approved,16,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-98069,AP-10749,REV-02,4/17/2026 12:16,Approved,50,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-35602,AP-10750,MNT-03,5/26/2026 8:10,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-44348,AP-10751,MNT-01,6/11/2026 4:56,Approved,26,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-69168,AP-10752,MNT-06,7/26/2026 2:44,Approved,44,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-11562,AP-10753,MNT-01,8/27/2026 8:42,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-93311,AP-10754,REV-02,8/19/2026 9:11,Approved,11,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-95012,AP-10755,MNT-01,6/9/2026 4:02,Approved,14,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-95341,AP-10756,REV-02,5/11/2026 4:31,Approved,37,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-14435,AP-10757,MNT-01,7/5/2026 6:00,Approved,44,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-41095,AP-10758,MNT-01,8/29/2026 19:05,Approved,21,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-98071,AP-10759,MNT-06,4/29/2026 7:29,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-03318,AP-10760,MNT-01,5/4/2026 14:18,Approved,45,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-45443,AP-10761,MNT-01,3/7/2026 18:19,Approved,19,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-87287,AP-10762,MNT-10,7/3/2026 5:13,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-93396,AP-10763,MNT-01,3/24/2026 1:06,Approved,30,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-28574,AP-10764,MNT-01,5/25/2026 22:43,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-93824,AP-10765,MNT-01,3/25/2026 10:48,Approved,14,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-12271,AP-10766,MNT-01,8/2/2026 17:34,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-13091,AP-10767,MNT-01,4/19/2026 13:50,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-67649,AP-10768,MNT-01,4/13/2026 9:28,Approved,50,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-41915,AP-10769,MNT-01,2/13/2026 13:32,Approved,24,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-87617,AP-10770,REV-02,4/27/2026 7:13,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-67893,AP-10771,MNT-01,7/19/2026 19:17,Approved,25,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-26846,AP-10772,MNT-01,2/21/2026 6:09,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-50365,AP-10773,MNT-01,4/29/2026 17:27,Approved,36,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-52953,AP-10774,REV-02,2/20/2026 12:49,Approved,27,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-65918,AP-10775,REV-02,3/12/2026 11:07,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-38801,AP-10776,MNT-01,2/14/2026 14:31,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-62497,AP-10777,MNT-01,2/2/2026 17:14,Approved,30,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-62628,AP-10778,MNT-01,5/11/2026 10:58,Approved,17,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-95303,AP-10779,REV-02,7/17/2026 7:38,Approved,25,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-69488,AP-10780,MNT-01,8/9/2026 7:24,Approved,29,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-93395,AP-10781,REV-02,2/22/2026 0:44,Approved,35,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-22571,AP-10782,MNT-01,2/22/2026 10:56,Approved,13,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-95616,AP-10783,MNT-01,3/6/2026 20:55,Approved,32,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-36213,AP-10784,MNT-03,6/15/2026 17:49,Approved,16,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-14837,AP-10785,MNT-04,2/1/2026 19:30,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-76464,AP-10786,MNT-01,7/9/2026 8:09,Approved,25,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-97566,AP-10787,MNT-01,6/27/2026 7:02,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-77750,AP-10788,MNT-01,8/5/2026 12:18,Approved,31,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-54666,AP-10789,REV-02,4/21/2026 22:38,Approved,36,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-26168,AP-10790,MNT-01,6/13/2026 18:52,Approved,19,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-34599,AP-10791,MNT-01,4/29/2026 12:54,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-31802,AP-10792,MNT-01,4/2/2026 19:12,Approved,30,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-25757,AP-10793,REV-02,7/7/2026 12:12,Approved,36,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-76479,AP-10794,REV-02,8/11/2026 14:15,Approved,41,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-12762,AP-10795,MNT-03,7/28/2026 14:06,Approved,16,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-32335,AP-10796,REV-02,6/19/2026 9:56,Approved,19,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-98821,AP-10797,REV-02,8/22/2026 2:37,Approved,16,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-93301,AP-10798,MNT-04,4/2/2026 12:49,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-23184,AP-10799,MNT-01,7/3/2026 10:35,Approved,42,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-87207,AP-10800,MNT-01,3/9/2026 2:42,Approved,45,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-28290,AP-10801,MNT-01,7/18/2026 0:34,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-98782,AP-10802,MNT-01,3/31/2026 10:34,Approved,37,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-59252,AP-10803,MNT-03,5/1/2026 8:34,Approved,40,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-79027,AP-10804,MNT-03,7/16/2026 11:32,Approved,23,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-35699,AP-10805,MNT-06,8/2/2026 15:03,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-48998,AP-10806,MNT-01,6/7/2026 16:41,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
